% MTEX ODF
% crystal symmetry: "m-3m"
% specimen symmetry: "43"
% phi1    Phi     phi2    value
7.454160 37.627209 20.819521 0.000000
141.345825 21.599960 213.045593 0.000000
351.055115 39.571548 344.972595 0.000000
260.333282 40.085640 108.293282 0.000000
168.505157 31.375891 214.482803 0.000000
229.108215 53.691311 149.810516 0.000000
204.787704 44.689400 142.644043 0.000000
353.761841 22.569901 350.502655 0.000000
146.986526 40.542759 196.153809 0.000000
174.805008 42.157829 185.211548 0.000000
35.672009 34.472031 310.872467 0.000000
202.940125 14.941610 117.945641 0.000000
79.821953 29.831289 253.619476 0.000000
122.541542 29.996731 273.625977 0.000000
151.397736 43.478321 202.316879 0.000000
107.056839 21.273420 273.430237 0.000000
75.333160 29.060801 278.884979 0.000000
303.247772 27.908871 47.561878 0.000000
119.069366 45.586990 224.728165 0.000000
21.825970 45.643902 336.451843 0.000000
325.322845 43.450958 77.773262 0.000000
202.022156 51.490761 133.091843 0.000000
87.506172 42.459660 303.104401 0.000000
31.012810 53.221561 320.188751 0.000000
140.594284 37.853149 259.398773 0.000000
207.989304 36.699829 169.426895 0.000000
139.784225 51.598030 223.284683 0.000000
199.036667 16.744949 131.924713 0.000000
313.712952 29.871719 69.697029 0.000000
146.014236 34.664330 245.633636 0.000000
23.651470 31.730631 304.273315 0.000000
350.395660 42.532799 352.193665 0.000000
48.585609 31.122471 319.456238 0.000000
89.514717 42.723202 313.223694 0.000000
49.071098 36.670959 328.094208 0.000000
337.852722 28.257799 22.546141 0.000000
317.523010 32.101688 16.520161 0.000000
88.926613 13.278270 232.059998 0.000000
137.268204 35.384651 223.327072 0.000000
266.567230 35.466850 60.714520 0.000000
161.113220 39.906078 157.672577 0.000000
307.003235 41.165180 38.973339 0.000000
326.690125 15.432170 19.645491 0.000000
92.671997 32.282951 251.380829 0.000000
256.693176 33.540310 144.175430 0.000000
308.193451 52.782150 36.942001 0.000000
129.572937 43.839771 229.623260 0.000000
245.914139 26.176220 143.330688 0.000000
334.309875 17.565420 70.384743 0.000000
250.747833 39.582989 148.534744 0.000000
179.998215 28.196760 160.961197 0.000000
17.305380 21.988770 308.045929 0.000000
337.437561 7.737950 22.454029 0.000000
65.973862 25.289909 284.714508 0.000000
36.847672 38.123940 323.411133 0.000000
275.487061 42.616871 82.742310 0.000000
264.874268 9.541390 113.535561 0.000000
196.325180 45.679440 126.732079 0.000000
45.980911 49.586159 303.302826 0.000000
174.026245 25.842939 172.335464 0.000000
104.494987 5.731300 237.707230 0.000000
217.791428 20.740931 181.173721 0.000000
7.781470 19.113291 15.449720 0.000000
308.075256 26.318411 89.785797 0.000000
136.848145 19.948799 235.062286 0.000000
219.812805 34.730419 122.575607 0.000000
317.478180 34.258259 73.003777 0.000000
321.273834 12.593120 76.637032 0.000000
304.878296 34.610439 91.944748 0.000000
29.751961 26.130560 323.453156 0.000000
165.684143 44.240372 184.165970 0.000000
72.171371 14.446870 326.666046 0.000000
134.039856 49.184292 204.864822 0.000000
64.182487 28.038019 323.617859 0.000000
113.177559 27.088820 213.515366 0.000000
208.627106 46.190201 124.721542 0.000000
65.382210 38.706169 308.017242 0.000000
238.147385 35.352390 132.105011 0.000000
1.025700 41.839489 318.030304 0.000000
65.778351 34.093090 290.550323 0.000000
65.861031 25.824209 299.729156 0.000000
323.173279 48.072361 50.872280 0.000000
111.659248 24.312799 221.711014 0.000000
136.642303 47.092400 250.600449 0.000000
83.179222 37.083672 269.367371 0.000000
104.155952 46.145748 226.164917 0.000000
208.225723 42.641830 145.089828 0.000000
83.352951 30.204809 278.810425 0.000000
213.264801 8.497740 138.747086 0.000000
61.891972 36.187729 317.457550 0.000000
214.568558 34.672321 102.192200 0.000000
307.929474 46.910210 55.442131 0.000000
139.375015 35.415180 226.093033 0.000000
165.157166 25.598360 199.998276 0.000000
264.204498 4.442430 63.092300 0.000000
214.628815 45.766891 172.833557 0.000000
188.169373 32.890461 129.479263 0.000000
340.380554 40.632900 342.508759 0.000000
16.302340 20.318600 14.421050 0.000000
250.699646 27.281891 116.108978 0.000000
176.382858 28.005630 173.515411 0.000000
58.526951 46.955471 318.691284 0.000000
5.753730 40.752048 311.850464 0.000000
48.707829 43.864090 332.744873 0.000000
102.142212 27.593691 237.781784 0.000000
214.774780 51.232868 137.815750 0.000000
342.032135 33.816021 353.363647 0.000000
140.232468 15.207450 180.646362 0.000000
317.892212 38.285179 67.056992 0.000000
305.327301 41.385540 69.441948 0.000000
276.211792 20.432310 41.282532 0.000000
142.339355 52.292999 241.205093 0.000000
309.116180 42.770290 76.243263 0.000000
124.229828 26.226110 214.945816 0.000000
48.047729 28.390841 331.955902 0.000000
158.557678 38.092560 242.984283 0.000000
225.120392 56.720119 134.076340 0.000000
60.817280 37.943729 288.655365 0.000000
281.593292 7.910490 36.608768 0.000000
133.276917 55.338638 230.305115 0.000000
300.769867 35.589020 31.937599 0.000000
218.419769 37.768089 148.723114 0.000000
309.606750 54.992451 44.171989 0.000000
84.897690 19.319550 290.978088 0.000000
329.855133 34.969318 351.059479 0.000000
53.927010 46.178982 303.021912 0.000000
283.437897 35.128281 50.395939 0.000000
308.832001 56.522259 37.059361 0.000000
9.216590 24.862810 0.173040 0.000000
156.734375 32.574081 215.297348 0.000000
334.283173 35.150620 6.957530 0.000000
31.699230 20.646391 4.958080 0.000000
271.745270 20.894091 81.773247 0.000000
100.317917 41.722569 281.716553 0.000000
213.782684 55.943150 134.012665 0.000000
290.036346 32.417259 104.118378 0.000000
274.634186 21.713671 99.448486 0.000000
123.530197 36.553940 206.360443 0.000000
54.023571 38.128361 270.255402 0.000000
216.088577 31.664980 140.016403 0.000000
12.273670 18.781700 348.162048 0.000000
227.679123 22.335979 126.681427 0.000000
332.408417 19.541451 40.587280 0.000000
148.100937 31.580379 226.202789 0.000000
284.505432 46.803291 37.071690 0.000000
145.229767 28.560921 173.468384 0.000000
227.668152 47.797680 166.704987 0.000000
147.723953 54.291439 229.611923 0.000000
121.914948 30.583389 228.460526 0.000000
77.852219 26.299870 273.146423 0.000000
118.536240 39.456261 223.969482 0.000000
11.833610 41.075809 344.047913 0.000000
194.264526 34.118271 164.244354 0.000000
154.583267 10.507690 222.572678 0.000000
163.892548 14.692290 213.135117 0.000000
5.181470 19.932940 21.681351 0.000000
164.996780 8.595380 215.946487 0.000000
98.986931 38.467190 250.889587 0.000000
68.037758 2.979320 318.379303 0.000000
45.496239 9.417810 306.236389 0.000000
232.476395 16.699440 133.849396 0.000000
33.364948 18.823389 348.493011 0.000000
223.302139 12.662460 167.190979 0.000000
91.879303 42.162010 277.828827 0.000000
260.272095 31.229200 73.660210 0.000000
2.024690 35.621960 17.517490 0.000000
154.617035 51.376709 218.168945 0.000000
29.640020 18.154261 2.609730 0.000000
281.347565 38.182941 59.718040 0.000000
281.212433 37.962791 119.036491 0.000000
269.380188 8.198150 117.098557 0.000000
319.825226 27.496019 15.944060 0.000000
119.416718 18.117649 269.298981 0.000000
288.813629 37.239101 98.149323 0.000000
354.504883 32.092220 24.623819 0.000000
277.770844 29.355940 72.006088 0.000000
192.768326 24.354450 196.999542 0.000000
52.184361 15.838060 298.349182 0.000000
217.509995 17.034149 126.415779 0.000000
245.464355 31.606190 76.773102 0.000000
224.235703 20.235451 117.656822 0.000000
93.986481 28.964510 295.386566 0.000000
296.658722 11.129220 32.746380 0.000000
45.870979 41.235142 347.587280 0.000000
205.048416 33.445518 117.739708 0.000000
100.034126 32.816051 285.594147 0.000000
220.465347 55.705181 130.394989 0.000000
249.291199 9.413210 120.073883 0.000000
0.687910 11.312710 37.657471 0.000000
347.073669 29.247240 20.657681 0.000000
300.643829 24.702629 64.137383 0.000000
130.527359 47.812279 217.475937 0.000000
167.261078 36.344711 221.692734 0.000000
245.770554 37.427441 114.975868 0.000000
122.086433 20.746950 236.495346 0.000000
138.748459 7.505810 249.240768 0.000000
287.215607 27.055210 68.662437 0.000000
154.859467 37.908878 167.966507 0.000000
178.880707 35.942581 162.178696 0.000000
182.983444 34.747391 211.375702 0.000000
26.425871 45.993919 337.236267 0.000000
311.369141 15.579130 9.811540 0.000000
0.671160 32.016830 33.631561 0.000000
100.068176 43.524792 285.531708 0.000000
17.644270 31.630091 324.907593 0.000000
288.856995 49.018440 39.846779 0.000000
305.817200 53.061310 27.226151 0.000000
106.784912 29.353090 251.649033 0.000000
168.606796 35.541710 216.203384 0.000000
171.662537 40.374439 221.227524 0.000000
13.751750 43.193260 333.487030 0.000000
346.098297 49.425308 49.934132 0.000000
342.012329 29.129440 4.277630 0.000000
1.954520 41.066319 39.078960 0.000000
290.487305 43.244450 93.824203 0.000000
275.296417 21.683781 72.156258 0.000000
345.500488 28.579700 25.583839 0.000000
45.632622 45.750851 313.285797 0.000000
86.524612 40.230530 295.588409 0.000000
37.128269 46.233330 285.487000 0.000000
157.561264 12.099450 170.563828 0.000000
48.692131 44.605942 304.558228 0.000000
29.421970 6.389550 6.102970 0.000000
129.891861 40.110439 235.552505 0.000000
26.107059 11.417450 295.600067 0.000000
17.988831 31.382931 342.887878 0.000000
18.680000 16.017620 307.319214 0.000000
349.598969 39.854328 32.796478 0.000000
138.082001 38.430859 265.005707 0.000000
352.374268 19.258780 330.032379 0.000000
129.571457 44.632050 261.520782 0.000000
134.043900 36.145111 257.733429 0.000000
323.300934 24.490459 58.436890 0.000000
162.184753 50.407150 231.517548 0.000000
335.296204 33.771030 38.344360 0.000000
145.828629 6.816050 172.129227 0.000000
147.697968 30.616011 202.136246 0.000000
231.306732 7.626980 163.326584 0.000000
239.813461 47.456928 109.012871 0.000000
37.620651 40.628750 339.311188 0.000000
233.963654 27.854731 124.389954 0.000000
169.311508 22.975510 226.139343 0.000000
317.006989 42.145611 40.805038 0.000000
296.283142 24.571930 44.061630 0.000000
358.145569 18.111179 39.310299 0.000000
16.485510 15.231940 305.404907 0.000000
219.530045 23.522079 183.815491 0.000000
40.202370 56.486061 318.683075 0.000000
292.087006 39.496300 59.289371 0.000000
72.212936 26.979300 261.400635 0.000000
189.550537 42.007771 178.428757 0.000000
322.449036 49.453861 37.603119 0.000000
341.449677 34.454731 1.038640 0.000000
112.692688 34.325951 282.257996 0.000000
185.179123 35.672298 186.797577 0.000000
328.193451 48.848282 33.306980 0.000000
158.578140 17.312639 204.376404 0.000000
322.954956 28.234699 359.821014 0.000000
6.241400 33.618130 33.725700 0.000000
27.130600 40.482601 7.372470 0.000000
303.446869 29.139950 71.385674 0.000000
311.262146 29.880051 89.101830 0.000000
220.488358 19.901751 136.640320 0.000000
76.376358 42.084061 266.815948 0.000000
226.214828 46.277031 97.582603 0.000000
46.475330 35.939610 310.963409 0.000000
265.636627 20.303720 78.782341 0.000000
126.632027 28.685200 216.137070 0.000000
260.859253 16.738270 81.850792 0.000000
5.652840 18.736240 25.722090 0.000000
120.241989 9.581340 223.261307 0.000000
35.986061 32.653320 358.898865 0.000000
86.561737 22.589701 286.850098 0.000000
179.481125 32.229351 163.491379 0.000000
126.739304 42.953979 192.460175 0.000000
103.624390 18.828859 217.226395 0.000000
181.700760 16.464500 190.727066 0.000000
107.294151 21.342810 216.672729 0.000000
150.588165 48.837460 234.590759 0.000000
125.432579 40.232769 279.410492 0.000000
208.024811 47.130970 144.650558 0.000000
258.061005 29.344860 103.155006 0.000000
317.650330 7.478140 72.904892 0.000000
259.651825 13.663250 105.137894 0.000000
46.327549 22.353760 357.434662 0.000000
326.780762 47.813412 59.848110 0.000000
306.427521 39.781590 55.673679 0.000000
281.635925 40.638081 80.449577 0.000000
119.542747 41.746990 248.121506 0.000000
172.243362 16.977381 202.488663 0.000000
231.446335 38.397099 136.071640 0.000000
11.886970 11.158260 351.688446 0.000000
104.766350 37.043941 258.462646 0.000000
250.752274 40.361259 92.978188 0.000000
191.420364 20.151951 196.561234 0.000000
113.240547 17.772671 254.016006 0.000000
309.179260 37.410149 12.121680 0.000000
155.983582 19.545481 213.607147 0.000000
76.489883 9.944430 245.613632 0.000000
1.845120 11.137140 16.132299 0.000000
306.452606 29.904100 29.948191 0.000000
32.767490 51.459709 303.427979 0.000000
48.088242 21.142210 289.118347 0.000000
239.406158 33.267330 94.440742 0.000000
25.356220 46.305119 296.100250 0.000000
247.178528 28.368771 96.936707 0.000000
95.466942 25.223961 231.357147 0.000000
197.036240 31.900740 135.334244 0.000000
260.434387 33.717621 101.768387 0.000000
57.816959 32.004848 306.147980 0.000000
233.385132 29.187269 120.667603 0.000000
32.333691 26.703390 350.523468 0.000000
226.452484 35.161812 147.582352 0.000000
253.010468 39.610592 131.668045 0.000000
4.648520 42.165161 350.438171 0.000000
324.510345 51.395550 58.417690 0.000000
129.366806 31.691151 218.264572 0.000000
336.327209 47.251781 40.986740 0.000000
263.279236 44.644390 94.304863 0.000000
26.158970 15.105000 2.320080 0.000000
263.299347 31.120609 57.716591 0.000000
5.601040 37.993549 33.602470 0.000000
62.128281 44.307201 298.409729 0.000000
127.173988 52.360191 203.494034 0.000000
181.456085 42.686932 213.759979 0.000000
1.945310 30.534189 332.780060 0.000000
163.504807 26.158590 232.410339 0.000000
285.084595 43.804691 80.764381 0.000000
4.558120 22.421949 354.328918 0.000000
295.127594 5.166060 73.958519 0.000000
333.216705 27.536690 12.520400 0.000000
112.567879 40.196110 246.429825 0.000000
252.241867 13.716090 104.890137 0.000000
112.242996 15.562350 280.208862 0.000000
296.835327 17.292191 46.158459 0.000000
251.912704 41.604912 143.555725 0.000000
19.456940 20.152670 310.769196 0.000000
37.992821 19.094721 291.200134 0.000000
359.699127 24.469431 316.444458 0.000000
24.506651 35.755390 0.002960 0.000000
78.817177 29.393980 311.611206 0.000000
23.617910 32.457279 334.846191 0.000000
237.732574 17.877010 97.248306 0.000000
343.956238 33.835911 37.691769 0.000000
275.134796 32.291279 71.302696 0.000000
11.753490 43.123920 21.796370 0.000000
11.770030 27.198030 25.774530 0.000000
298.870453 44.113461 90.245201 0.000000
12.308140 26.691410 341.688049 0.000000
4.357810 32.154640 326.617798 0.000000
51.505989 37.328110 287.899353 0.000000
209.085098 17.851610 146.180603 0.000000
144.421234 42.083988 233.383560 0.000000
49.854549 48.837849 303.851868 0.000000
132.089966 39.828899 213.580734 0.000000
275.392120 37.516361 107.287933 0.000000
45.576488 54.435741 312.124969 0.000000
90.114243 10.008980 298.466675 0.000000
197.463989 8.986400 136.515656 0.000000
224.143173 42.890411 175.084183 0.000000
183.037766 41.850609 163.684006 0.000000
160.125015 48.132332 209.208527 0.000000
300.508545 29.693251 53.393051 0.000000
47.293049 16.804790 307.210815 0.000000
104.185318 33.551868 296.085510 0.000000
7.832630 15.059530 17.053280 0.000000
126.028969 47.453049 257.988770 0.000000
11.439290 36.227482 345.053345 0.000000
86.585648 39.947971 264.783295 0.000000
210.861252 38.319752 150.228714 0.000000
185.748764 30.906601 193.747696 0.000000
245.488083 19.185949 117.059082 0.000000
249.348389 25.505800 78.390427 0.000000
313.470184 44.214821 83.745071 0.000000
336.194550 32.621201 42.175320 0.000000
357.993958 40.689121 9.745690 0.000000
49.619350 27.151739 349.415527 0.000000
174.692307 8.508750 190.687317 0.000000
315.557861 27.124701 3.873280 0.000000
208.599380 25.113079 135.662720 0.000000
180.434326 25.286079 179.746796 0.000000
22.042150 22.703770 320.436493 0.000000
242.894241 9.048230 139.499969 0.000000
349.000122 20.461361 350.966644 0.000000
30.746901 18.737471 357.338959 0.000000
342.327576 18.388340 45.420460 0.000000
127.558968 7.699350 268.065338 0.000000
300.739807 32.711250 58.536812 0.000000
128.561157 35.128510 206.235016 0.000000
283.048218 23.293119 80.874077 0.000000
299.086273 41.929771 38.174412 0.000000
165.182724 21.179510 186.451660 0.000000
347.818970 33.301399 49.797581 0.000000
311.116302 29.751579 46.077641 0.000000
208.754074 48.498940 156.814499 0.000000
116.632271 33.582550 266.931549 0.000000
240.118866 49.347790 135.227905 0.000000
329.310822 5.923110 5.322270 0.000000
47.296429 30.562429 274.740936 0.000000
193.073669 42.987782 171.886185 0.000000
73.796188 44.832748 282.289276 0.000000
116.453278 47.877911 216.854156 0.000000
193.404953 30.003170 178.260849 0.000000
322.377258 38.104729 68.612343 0.000000
341.519562 22.318920 32.336128 0.000000
10.410210 32.268230 311.370270 0.000000
270.743042 43.838169 133.635910 0.000000
238.279175 34.653389 160.809555 0.000000
355.975769 24.576620 345.037689 0.000000
25.092070 33.611980 341.953003 0.000000
86.168167 41.046612 284.479492 0.000000
56.197800 28.913710 329.466949 0.000000
329.313599 26.610580 357.175354 0.000000
308.015625 27.426680 63.923481 0.000000
210.730194 43.659481 139.946198 0.000000
194.614334 23.600309 165.185135 0.000000
103.625542 30.469860 285.689240 0.000000
30.139721 40.583858 319.049011 0.000000
67.326553 12.602620 305.699768 0.000000
329.721375 38.148392 11.921580 0.000000
251.724594 38.443432 75.501999 0.000000
100.696426 21.152229 226.542816 0.000000
94.877533 29.828140 244.192947 0.000000
37.149780 32.551929 349.092560 0.000000
132.677628 13.050840 243.836319 0.000000
111.387611 25.741711 242.879379 0.000000
88.319839 18.656780 276.810577 0.000000
174.566620 27.748140 151.799133 0.000000
97.919769 23.912849 288.232635 0.000000
159.171234 40.227741 174.597092 0.000000
120.160522 31.158859 250.253082 0.000000
285.612152 16.746849 78.178551 0.000000
135.518723 27.177521 246.722397 0.000000
299.558716 28.458420 78.600952 0.000000
212.657806 34.180401 180.665939 0.000000
346.211304 28.723690 46.947361 0.000000
226.113647 52.110069 154.575363 0.000000
95.152229 23.956619 250.677094 0.000000
242.908401 49.325100 116.677361 0.000000
172.392532 45.000660 189.756439 0.000000
181.101944 44.668419 145.670715 0.000000
138.566116 46.645481 199.483597 0.000000
207.453766 48.772911 136.938553 0.000000
267.123962 20.364389 99.011742 0.000000
57.174450 35.534012 281.060303 0.000000
65.317131 32.604469 317.042786 0.000000
159.630753 16.888929 195.797073 0.000000
290.008209 25.351561 81.520348 0.000000
113.257729 11.132200 204.979416 0.000000
343.503571 21.843241 8.975940 0.000000
149.251740 17.218800 188.925735 0.000000
26.072161 50.292191 325.832916 0.000000
174.838943 23.657400 177.209686 0.000000
244.227188 18.210079 150.745178 0.000000
263.987518 45.364059 123.445259 0.000000
316.446381 17.828449 12.825000 0.000000
37.542919 15.079830 293.380646 0.000000
51.320370 16.327909 311.394440 0.000000
358.978516 26.851009 338.419617 0.000000
30.064659 26.099930 14.069830 0.000000
151.113083 34.786041 186.917282 0.000000
145.048737 44.838428 242.007751 0.000000
156.468857 30.771770 242.233719 0.000000
27.214331 47.998440 313.040497 0.000000
245.011078 29.362061 84.124748 0.000000
38.689049 51.042999 302.350830 0.000000
294.166046 21.429150 77.084846 0.000000
209.067917 33.893341 151.594696 0.000000
94.154251 24.778170 295.868073 0.000000
10.974080 42.926571 309.688354 0.000000
336.191437 51.665611 42.640961 0.000000
12.787930 22.480209 308.486664 0.000000
4.115170 27.264530 17.801310 0.000000
24.090059 44.246731 316.874115 0.000000
236.562347 42.456020 167.004547 0.000000
226.550873 28.595230 168.203842 0.000000
58.398022 48.290150 329.375061 0.000000
39.671188 24.132130 307.073975 0.000000
146.111908 16.701990 203.177567 0.000000
156.430084 28.047461 239.143097 0.000000
160.482758 41.874802 161.730865 0.000000
239.912582 43.134418 96.568878 0.000000
106.340981 19.687019 289.238098 0.000000
72.163132 31.154499 260.850983 0.000000
221.015198 51.099979 155.843475 0.000000
338.797119 14.025160 60.465519 0.000000
12.169380 28.594000 307.177246 0.000000
236.800537 21.691900 166.216080 0.000000
321.723663 24.017241 359.210205 0.000000
267.298157 20.501040 81.968330 0.000000
287.235321 32.926979 102.535637 0.000000
234.038589 34.726849 141.417923 0.000000
83.947960 42.659569 314.401428 0.000000
242.107803 10.881000 150.828445 0.000000
5.550980 9.855550 315.747772 0.000000
36.142590 26.968809 294.615509 0.000000
113.898514 10.780010 262.422028 0.000000
352.606049 29.201281 6.851730 0.000000
96.272728 41.343719 261.845978 0.000000
232.712173 33.683681 110.450531 0.000000
302.815857 34.969372 43.460499 0.000000
252.267334 31.254629 150.394928 0.000000
82.385170 19.312260 256.906281 0.000000
139.370255 22.418940 193.798141 0.000000
130.096252 51.994949 229.999954 0.000000
26.858280 9.074820 344.287079 0.000000
70.836632 22.643539 286.617188 0.000000
284.064941 21.045580 105.533081 0.000000
98.490097 16.876369 268.553009 0.000000
41.771851 39.986130 357.176880 0.000000
107.012848 25.846451 260.365723 0.000000
97.830162 32.533138 254.017868 0.000000
196.709076 43.840511 155.244110 0.000000
195.110229 19.244841 145.685303 0.000000
17.282181 40.909939 327.655518 0.000000
277.268188 16.478371 78.505920 0.000000
185.472870 16.974859 148.096466 0.000000
147.463791 50.288040 228.935822 0.000000
281.618622 30.696550 86.093079 0.000000
132.717056 38.814442 226.596527 0.000000
44.555069 50.753429 291.483582 0.000000
107.053680 23.041201 269.520386 0.000000
69.943604 31.578541 320.391754 0.000000
1.011550 37.044842 26.665310 0.000000
143.295807 21.359831 183.582657 0.000000
328.150360 18.349501 40.369598 0.000000
64.831528 40.662022 293.996002 0.000000
67.372742 40.764061 267.399567 0.000000
137.048218 57.265881 225.725052 0.000000
257.446472 44.667831 130.936020 0.000000
315.106384 7.931860 83.783791 0.000000
278.819183 7.537390 66.476028 0.000000
288.068359 41.638828 82.288742 0.000000
181.106354 37.800400 145.897705 0.000000
56.050152 19.260269 333.041656 0.000000
59.281300 41.862061 297.174866 0.000000
124.803070 31.979139 207.040817 0.000000
287.133484 14.423550 82.751602 0.000000
338.917969 37.583340 346.170807 0.000000
76.397652 37.086578 295.519470 0.000000
122.517792 33.308350 196.704391 0.000000
13.541820 44.100479 322.983826 0.000000
232.560669 45.617111 124.418419 0.000000
312.106201 51.633900 37.416679 0.000000
162.836685 36.552849 200.608841 0.000000
249.928665 24.800680 131.156250 0.000000
353.158478 35.550110 43.985001 0.000000
314.062866 47.265709 51.704182 0.000000
156.181595 40.852341 237.835815 0.000000
328.585876 30.295429 40.874352 0.000000
297.665039 32.944141 46.003632 0.000000
266.375305 25.584650 100.833939 0.000000
38.860210 40.039429 346.849243 0.000000
167.515884 32.254711 224.819992 0.000000
354.478973 5.961350 44.138401 0.000000
168.683563 26.459459 230.888687 0.000000
135.321106 36.812531 203.915543 0.000000
226.443512 30.500481 104.909142 0.000000
220.638046 3.545830 180.663559 0.000000
32.679661 13.667720 342.639954 0.000000
30.865620 22.651350 345.018616 0.000000
340.259857 10.896270 47.648560 0.000000
276.875946 30.595791 80.132523 0.000000
103.685410 23.421619 268.016418 0.000000
257.645264 34.904308 78.656418 0.000000
138.635315 24.295620 210.088272 0.000000
274.651825 41.080250 105.209282 0.000000
355.491089 41.770432 8.095640 0.000000
194.713730 23.566290 139.834869 0.000000
228.225052 5.214260 121.313019 0.000000
232.799423 22.420660 138.141953 0.000000
147.361267 37.257629 206.712891 0.000000
117.477982 31.734760 214.828857 0.000000
120.802429 29.614100 246.022858 0.000000
179.463913 16.739250 146.382065 0.000000
183.323227 21.645769 211.614563 0.000000
84.124573 45.851391 311.761292 0.000000
345.153412 40.023899 19.800341 0.000000
13.547200 26.460939 333.960327 0.000000
153.326431 35.350361 199.901459 0.000000
226.083115 31.707430 95.890602 0.000000
142.341507 47.401890 209.320541 0.000000
29.908091 44.984322 341.032959 0.000000
62.280460 25.687260 292.295532 0.000000
197.326614 19.949671 136.120026 0.000000
245.565445 7.656650 107.465309 0.000000
303.648804 32.104370 89.178589 0.000000
354.934814 44.574959 350.222382 0.000000
298.273041 40.176182 67.057152 0.000000
187.417984 28.169201 204.188370 0.000000
32.319832 47.492569 324.314178 0.000000
318.399780 38.386799 80.709160 0.000000
57.279881 27.088650 307.686310 0.000000
33.509628 49.535191 335.196350 0.000000
227.898880 28.946859 121.893799 0.000000
34.929600 29.689079 290.543915 0.000000
240.019043 32.607029 77.392471 0.000000
82.666290 35.285370 246.538376 0.000000
46.331211 23.234100 271.823517 0.000000
91.683838 35.434719 270.474426 0.000000
323.513947 43.445251 61.298561 0.000000
19.867670 28.264500 298.300903 0.000000
222.044952 34.199509 102.760498 0.000000
115.198402 50.052040 232.789474 0.000000
118.354523 39.169170 284.873779 0.000000
200.287827 28.214830 203.101303 0.000000
84.837753 35.113239 288.969147 0.000000
303.383759 47.867592 43.971180 0.000000
242.741104 20.630489 131.520813 0.000000
106.485802 39.499199 220.571274 0.000000
225.481827 38.456539 93.864380 0.000000
338.766479 9.160550 358.410736 0.000000
213.717896 46.361229 107.677544 0.000000
216.544357 25.097660 111.932358 0.000000
229.665833 24.940420 90.868858 0.000000
268.323334 18.039190 112.216591 0.000000
266.470917 25.953140 110.766891 0.000000
244.534653 32.803692 137.195602 0.000000
294.938629 10.568270 20.462851 0.000000
308.175751 39.157318 63.980942 0.000000
237.193588 34.591389 103.471809 0.000000
325.448608 35.342079 68.962967 0.000000
150.581833 28.876310 207.345016 0.000000
116.535698 48.208569 228.341827 0.000000
75.913651 46.422619 307.216675 0.000000
89.304703 38.133850 283.884644 0.000000
90.301666 40.305721 287.386810 0.000000
33.078579 38.854271 1.164180 0.000000
90.124062 33.099030 259.354248 0.000000
133.628983 52.770180 241.142731 0.000000
31.284510 44.857800 305.430573 0.000000
36.320938 45.057201 331.761597 0.000000
210.389526 33.842361 190.707001 0.000000
359.059479 44.554211 354.805115 0.000000
27.558741 38.711891 16.254471 0.000000
45.284340 32.727520 339.491455 0.000000
330.321808 30.478840 354.689667 0.000000
199.213501 40.824451 162.257538 0.000000
145.582108 34.441059 215.635925 0.000000
346.154877 26.569229 335.223022 0.000000
5.560600 28.299290 5.856650 0.000000
147.985565 48.374249 232.782913 0.000000
217.199478 30.418720 165.506714 0.000000
88.068123 32.169670 234.297836 0.000000
219.138245 14.310400 98.898361 0.000000
215.485352 58.031960 129.405304 0.000000
259.180817 24.774469 124.873573 0.000000
234.635345 40.528851 93.037788 0.000000
28.564220 51.530041 309.254822 0.000000
209.223221 37.357422 161.396667 0.000000
337.187012 36.373508 355.506866 0.000000
157.071167 24.945030 197.287140 0.000000
193.369019 6.014630 211.038956 0.000000
264.408875 41.944778 76.543129 0.000000
60.890980 51.066620 317.165955 0.000000
174.975983 20.537331 222.679245 0.000000
6.553670 23.249849 22.484310 0.000000
117.242538 52.712280 228.589325 0.000000
84.366386 38.865669 235.064514 0.000000
91.759247 8.328160 225.295380 0.000000
134.120453 34.006550 221.362457 0.000000
149.357407 17.349871 169.265808 0.000000
316.278961 9.275790 70.072838 0.000000
30.692640 32.071899 327.794159 0.000000
264.924072 38.562439 52.443310 0.000000
24.577200 34.126011 12.580230 0.000000
139.146835 44.093521 194.062698 0.000000
282.680054 22.354891 122.213097 0.000000
41.907928 46.984150 324.224823 0.000000
302.693787 23.090960 45.822990 0.000000
94.107536 28.775200 267.430145 0.000000
150.656036 34.805431 222.105026 0.000000
272.257935 45.409111 54.952480 0.000000
260.600616 15.974910 113.404358 0.000000
326.606720 22.219130 40.537682 0.000000
190.156326 16.153170 127.390068 0.000000
5.273720 32.566029 25.919430 0.000000
63.792042 33.317032 303.565308 0.000000
141.966553 36.009071 214.181702 0.000000
131.607620 23.031981 195.686371 0.000000
125.721962 23.478350 197.478745 0.000000
160.693924 28.573910 213.925354 0.000000
88.718536 22.699671 227.460648 0.000000
345.287689 25.448490 21.208759 0.000000
268.409851 33.987160 75.020790 0.000000
85.651749 25.875731 251.815109 0.000000
221.409515 35.084530 164.744873 0.000000
288.643555 43.501381 50.543999 0.000000
169.812546 10.039160 148.948181 0.000000
55.044258 40.738400 308.075317 0.000000
205.120117 28.007050 144.599365 0.000000
276.414642 19.878670 115.444122 0.000000
265.329529 15.297550 135.047607 0.000000
35.130878 53.735611 321.595917 0.000000
130.545883 29.083191 272.833527 0.000000
303.339325 28.867460 27.483179 0.000000
334.399414 42.344280 28.664499 0.000000
